conversation_id,conversation_text,candidate_intent,candidate_count,group,sampling_type,gold_intent,label_reason,difficulty
1413409,"Customer: [USER] [USER] [USER] [USER] [USER] Amazon.in Order # 407-3061248-5011532.Replacement not recd after returning the laptop.

AmazonHelp: [USER] we'll fix this for you. Please don't provide your order details, we consider it to be personal information. (2/2)^GD

AmazonHelp: [USER] I'm sorry about the unpleasant experience, Manishaa. Kindly submit your details here: and(1/2) ^GD

Customer: [USER] [USER] [USER] [USER] [USER] amit das is a pick up boy n his no.8981867399 is switched off since pick up and nirmol system updater having also switched off 86200 23869

AmazonHelp: [USER] Have you filled in the form as requested earlier? ^RW

Customer: @AmazonHelp yes i did it and i nid the investigation properly from ur end as i need justice its a big scam and i m victimised its all planned by ur kol

AmazonHelp: [USER] If you've shared your details in the link, you must've received a correspondence to your email id. Please check. ^ZH

Customer: @AmazonHelp i haven't recd any email till now pls help us to get justice as we had victimized by your Kolkata pick up hub team n pls look into the mater

AmazonHelp: [USER] Could you please check and confirm if you've received any correspondence from our side here: ? ^AB

Customer: @AmazonHelp not yet...my mail id __email__

AmazonHelp: [USER] Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.(2/2)^AU

AmazonHelp: [USER] We've received your details. We'll get back to you with an update at the earliest. (1/2)^AU

Customer: [USER] [USER] [USER] [USER] [USER] Your return pickup for 407-3061248-5011532 is scheduled for today and will be picked up between 1:00PM-4:00PM by AmzAgent(7980833986).

AmazonHelp: [USER] Sorry for the trouble you've had.Kindly reply to the email you've received from our team &amp; we'll look into this for you.^MM

AmazonHelp: [USER] Please don't provide your order details, as we consider it to be personal information. Our Twitter page is public.​ ^MM

Customer: @AmazonHelp we have not recd any email

AmazonHelp: [USER] An email was sent to your registered account from Social media team. Please refer and revert on the same. ^HK

Customer: [USER] [USER] [USER] [USER] [USER] pls update that when can i get the replacement?

AmazonHelp: [USER] This being a public platform, we wouldn't be able to check your order related info from here. (1/2) ^GS

AmazonHelp: [USER] Hence, request you to reply to our email for further assistance. (2/2) ^GS

Customer: @AmazonHelp Arriving Today: Your package is out for delivery. i haven't recd the cont no.of delivery boy .i need identity card

AmazonHelp: [USER] We request you to wait till EOD for the package to be delivered to you soon. ^VM

Customer: @AmazonHelp i havent recd the package n recd the message that delivered successfully.pls help us from fruads who r plotting here and playing with us.

Customer: @AmazonHelp froggery going on its a big scam

AmazonHelp: [USER] we’ll contact you with an update.(2/2)^AU

AmazonHelp: [USER] We'd like to take a closer look into this. Kindly fill in your details here: and (1/2)^AU",RETURN_PICKUP_PROBLEM,163,Medium,STRATIFIED,REPLACEMENT_PROBLEM,Customer returned a laptop but has not received the replacement and repeatedly asks when it will arrive.,Hard
2226474,"Customer: Super excited to congratulate our India team for making Amazon.in the country’s leading shopping destination. #IndiaAllHands

Customer: [USER] Customer care of Amazon India is very unprofessional. No use. No return pick up may be problem with Blue Dart. Nobody is interested. Go thru FB page. Huge complain. Will be careful to deal with Amazon. Not expecting from this MNC. Very sorry state. Pl go indepth

AmazonHelp: [USER] I'm sorry to know about the pending return. Kindly share your details here: and we'll help you. ^GK",RETURN_PICKUP_PROBLEM,163,Medium,STRATIFIED,RETURN_PICKUP_PROBLEM,Customer's return pickup was scheduled but the pickup was not completed despite repeated follow-ups.,Easy
525649,"Customer: @AmazonHelp Ur Amazon india customer service is useless. Have been raising complain against old manufacturing date item supplied since 01Nov. All this while was told to wait and now being told return window shut. What kind of racket are your people running ? Lies &amp; lies. Pathetic

AmazonHelp: [USER] That's unusual, we'd like to have a closer look into this. Please share your details here: and we'll assist you accordingly. ^SU

Customer: @AmazonHelp 1) What kind of dumbheads have been employed by Amazon. Order # 407-8065031-4709969. I have been calling &amp; raising complain regarding 1 yr old product being delivered. Please check my calls from 01 Nov. Check my email dated 25 Nov with call records of same. Check ur email dated

Customer: @AmazonHelp 2) 16 Nov and 26 Nov and all other emails since 01 Nov. What should a customer do when Amazon cheats by supplying 1 year old electronic item? Call and Raise complain. Your executives tell you not to worry as Amazon will take care of the issue. But it's a ploy to keep us waiting.

Customer: @AmazonHelp 3) So that window period closes and Amazon will shift the blame on customer. I think Amazon is hand in gloves with its seller partner and cheating customers by supplying one year old product. Shame on Amazon and really pathetic.

Customer: @AmazonHelp 4)

Customer: @AmazonHelp 5)

Customer: @AmazonHelp 6)

Customer: @AmazonHelp 7)

Customer: @AmazonHelp 8)

Customer: @AmazonHelp 9)

AmazonHelp: [USER] Sorry for the inconvenience that this may have caused to you. If you had reported about the issue within the return window then we still consider the return. Drop in the details on the link here we'd check and connect with you. 1/2 ^KK

AmazonHelp: [USER] Please don't provide your order details, we consider it to be personal information. Our page is visible to the public. 2/2 ^KK

Customer: @AmazonHelp I had already dropped in details previosly. And hence attached copy of emails. If you want copy of call records; I had sent them as well on email to customer service. Kindly go through my emails dated 16 Nov and 25 Nov.

AmazonHelp: [USER] Thank you for sharing the details, we will get back with an update soon. Appreciate your cooperation. ^BS

Customer: @AmazonHelp Still Awaiting solution to my grievance. It's been two days and now Amazon will say It's been over a month since delivery so can help even though I have been raising the issue since 01 November 2017.

AmazonHelp: [USER] I had checked for the details but could not find any, I would request you to kindly drop the details once again on the same link that was shared earlier. ^KK

Customer: @AmazonHelp Why don't you go through my emails dated 16 Nov 2017 and 25 Nov 2017 wh8ch gives out all the details.

AmazonHelp: [USER] Twitter being a social platform we will not be able to access your Amazon account. As informed earlier, please drop your details in the secure link provided to you previously. ^SC

Customer: @AmazonHelp So don't you have access to Amazon Customer service to retrieve mails and correspondences to verify the customer grievance. Anyways I shall do the needful again.

AmazonHelp: [USER] As informed earlier, we wouldn't be able to access your account on Twitter. Hence, we're requesting you to drop your details in the link shared to you previously. Appreciate your understanding. ^BV

Customer: @AmazonHelp Does ur cust care even cares abt customer? Do de read &amp; understand basic English or U just employ donkeys 4 cheap labour &amp; no brains? I'm writing dat I hv contacted multiple times after receipt of product &amp; I get 1 standard copy paste response that it's past 10 days of delivery.

AmazonHelp: [USER] The resolution provided over e-mail is the best we're able to offer at this point of time. ^VH

Customer: @AmazonHelp How do you rank that solution to be best? I need email is of some one responsible. Your email is simply a copy paste job. I have been raising complain since 01 November but that doesn't ring a bell in you ears. Post Numerous phone calls and emails you are telling that no return

Customer: @AmazonHelp 2) is possible after 10 days. But I started raising complain since 01 Nov that was just 3 days after delivery. Why did your executives lie over the phone? Is that the business ethics of Amazon? Why was I told not to worry as Amazon is there to take care of customer?

AmazonHelp: [USER] As the return window for the product has expired we request you to contact the manufacturer. Please proceed as per the resolution provided in the email. For further assistance, please reply to the correspondence. ^AH

Customer: @AmazonHelp But how did return window expired ? Is it my fault ? I raised complain on 01 November and product was delivered on 28 October 2017. Y did your executives lied 2 me that return pickup has been generated? Y did you executives told me that it's Amazon will take care of return issue?

Customer: @AmazonHelp And what will manufacturer do when seller is selling old products? Manufacturer will say that I must contact seller. You just want me troubled

AmazonHelp: [USER] All after sales services are handled by the manufacturer. More info Request you to get in touch with the support team of the manufacturer and escalate the details. They're the right ones to approach for assistance on the issue.(1/2) ^VM

AmazonHelp: [USER] If they denied honouring the warranty, kindly help us with a warranty/service denial certificate so that we can look into this and assist you accordingly. Appreciate your understanding. (2/2) ^VM

Customer: @AmazonHelp To hell with warranty; I have not yet opened the product. My issue is I ordered car air purifier on Oct 25th 2017. I expect a product with couple of months old manufacturing date and not one year old. And that's the reason I have been complaining since 01 November 2017.

Customer: @AmazonHelp Y shud I spend 100$ for an electronic item which is ovr a year old ? If Amazon &amp; it's seller cheat their customers by delivering old electronic products then how can I trust you guys anymore ? How can I trust when ur executives had promised dat reverse pickup has been scheduled?

AmazonHelp: [USER] Kindly reply to the correspondence sent by our team for any further assistance. ^VM

AmazonHelp: [USER] We have received your response. We’ll get back with an update on it. ^SB",RETURN_PICKUP_PROBLEM,163,Medium,STRATIFIED,RETURN_ELIGIBILITY,"The core issue is that the customer received an unusually old electronic product and reported the problem shortly after delivery, but Amazon is refusing the return because the return window has expired. The customer repeatedly argues that the return should still be accepted because the issue was reported within the return period. Although the conversation also contains complaints about customer service and a claimed return pickup, the main unresolved support need is whether the product is still eligible for return.",Hard
1456329,"Customer: @AmazonHelp suspicious email telling me I've signed up to Amazon prime annual membership link to cancel takes me to PayPal account details

Customer: @AmazonHelp @AmazonHelp I forwarded to __email__ the email address isn't but at first glance looks like it is

AmazonHelp: [USER] Thank you so much for taking the time to do that, Charlotte! ^JZ",SUSPICIOUS_EMAIL_OR_PHISHING,152,Medium,STRATIFIED,SUSPICIOUS_EMAIL_OR_PHISHING,Customer received a suspicious email pretending to be an Amazon Prime message and redirecting them to PayPal details.,Easy
2874005,"Customer: @AmazonHelp Phishing email from __email__

AmazonHelp: [USER] Danke für die Info. Bitte gleich löschen! Liebe Grüße und einen schönen Tag ^MF

Customer: @AmazonHelp kein problem. vielleicht könntetn ihr ja eine rundmail schreiben oder an eien nwsseite weiterleiten, damit niemand drauf reinfällt. gibt immer wieder leute die darauf reinfallen :)

AmazonHelp: [USER] Danke :-) Noch ein Tipp für ggf. zukünftige Fälle: Gruß ^MH",SUSPICIOUS_EMAIL_OR_PHISHING,152,Medium,STRATIFIED,SUSPICIOUS_EMAIL_OR_PHISHING,Customer reports a phishing email and warns that others could fall for it.,Easy
1788957,"Customer: 90% sure there’s someone pretending to be [USER] sending me emails to stop me account from being suspended 🤔

Customer: [USER] [USER] I got the same thing just with amazon and there telling me to input my card details and all otherwise there charging me amazon prime

Customer: [USER] [USER] Learn to spell

Customer: [USER] [USER] When you click the link mine asks me for all my address and bank details

Customer: [USER] [USER] The email address for “PayPal” wasn’t even a pay pal one and then it took me through 3 websites before loading to pay pal nah dodgy

AmazonHelp: [USER] Hello! I'm sorry to hear that you're getting these emails. Upon review, this does not appear to be an email from ...

Customer: @AskPayPal Aye

AmazonHelp: [USER] Hello! This does not appear to be from us. Please do not click any links or enter any information within that ema...

Customer: [USER] [USER] @AmazonHelp could you confirm if this is a official email or not please?

AmazonHelp: [USER] Hello! I saw that you were in the UK. If so, please forward the fake email to __email__. Sorry for the mistake! ^GH

AmazonHelp: [USER] Sure! Please DM me your PayPal email address and screenshots of your account activity so I can further assess the situation! ^GH

AmazonHelp: [USER] Hey there! For security purposes, please use this reference: to identify suspicious e-mails. ^JE",SUSPICIOUS_EMAIL_OR_PHISHING,152,Medium,STRATIFIED,SUSPICIOUS_EMAIL_OR_PHISHING,Customers identify emails pretending to be Amazon/PayPal and asking for personal and bank details.,Medium
1625480,"Customer: [USER] I just had 18 password assistance code emails in 10 minutes would this be someone trying to access my account?

AmazonHelp: [USER] You can identify phishing e-mails here: For additional assistance, visit: ^AF",SUSPICIOUS_EMAIL_OR_PHISHING,152,Medium,STRATIFIED,SUSPICIOUS_EMAIL_OR_PHISHING,Customer received many password-assistance emails and suspects someone is trying to access the account.,Medium
1245827,"Customer: [USER] charged me twice on an order. 😡 @AmazonHelp

AmazonHelp: [USER] Oh no! We'd like to take a closer look into these charges. Please contact us via phone or chat: ^KB",DUPLICATE_CHARGE,132,Medium,STRATIFIED,DUPLICATE_CHARGE,Customer explicitly reports being charged twice for an order.,Easy
1937592,"Customer: @AmazonHelp My package was supposed to be here on the 9th! The app is telling me that y'all tried to give it to me but I didn't respond?

Customer: @AmazonHelp I've been home the last two days. No one has attempted anything. Not even a note on my door-nothing. Where is my package???

AmazonHelp: [USER] Oh no! That's not what we want to hear. So we can relay the correct information, could you tell us who the carrier for this delivery was? You can find it here: ^ZW

Customer: @AmazonHelp I got it today! But y'all charged me twice for it?? Once to me, my default card, and once to my roommate. Not my default. I only ordered one

AmazonHelp: [USER] I'm glad to hear you received your order today! As for the charges are they for the exact same amount? Have they both completed or are is one still pending? ^LA

Customer: @AmazonHelp I know they aren't for the same amount, bc I ordered it with other items. I was charged for the full order. My roommate was charged for -

Customer: @AmazonHelp only one of the items, although I had already been charged. Mine has gone through, I don't know if his is still pending

AmazonHelp: [USER] I'm so sorry for the unexpected charge. We'd like to look into this with you. Please reach us here: ^AG",DUPLICATE_CHARGE,132,Medium,STRATIFIED,DUPLICATE_CHARGE,"Customer was charged more than once for the same order/items, including a charge to the roommate's card.",Medium
475154,"Customer: [USER] you lot are costing ne double money cause if your cacemki g if my order and outting my accoubmnt on hold

AmazonHelp: [USER] Hello, without going into personal account info could you tell us more about this please? ^HS

Customer: @AmazonHelp I pkaced and order costing auoward of £940 you cancelled the order and out account on hokd due to possabke fraud which it wasnt and niw am getting dispatch emails sent saying ny stuff us being sent when cant get into my account still and was told on ohone 3 times it was cancelled

AmazonHelp: [USER] Hi, did you receive an e-mail confirming that the order was canceled? ^KI

Customer: @AmazonHelp Yes but i have now recieved 2 dispatch emails for 2 items that were cancelled as i weny a re ordered them thinking they had cancelled it all iff now.am being charged twice and no one is helping ne

Customer: @AmazonHelp And niw ive lost the camera i needed cause if tbis you lot have cost ne revenue but doing this bunch of FUCKING COWBOYS get the specialist team to call me now and sort this and refubd ne my money NOW!!!!!

AmazonHelp: [USER] We'll be happy to look into that for you. Please reach out to us here: ^RS

Customer: @AmazonHelp I cant even get into my account its been locked out because of possable fraud of an order i placed so i cant even go through that link i was the specialist team to call.me now

AmazonHelp: [USER] No worries! Please reach out to us here: Let us know If this helps! ^SC

Customer: @AmazonHelp I want the specialst team who have cause this to call.me now swear to god ill ckaim every last penny back off you lot if this is not sorted you have till 12pm as i said in ohine for this team to call me

Customer: @AmazonHelp Can reset ny password got email that ibstruct ne to do ao and it wont work

AmazonHelp: [USER] I'm sorry for the trouble, please contact us here: You wont be required to sign in to your account in order to contact us using the link I've provided. This will give us an opportunity to take a closer look into what's going on. ^NC

Customer: @AmazonHelp Ive done this 6 times i cant do anything

AmazonHelp: [USER] When you've contacted us via the link provided, what options/information was provided to you? ^AB

Customer: @AmazonHelp To log in tried to rest password and also to skip login with passcode neither work

Customer: @AmazonHelp A just need acces to my account why are you lot making this so hard for me

AmazonHelp: [USER] We aren't able to access your account via Twitter to see what the exact issue is, but normally you should be sent an e-mail requesting either payment or address verification. Have you received an e-mail like this, or was this mentioned when we spoke on the phone? ^LB

Customer: @AmazonHelp Yes abd it said that aftwr 5 hours from yesterday i can rest password and re verify all details but it wont allow me to access the account to sort this

AmazonHelp: [USER] We would like to take a closer look into this for you, please click on the following link and my team will be in touch as soon as they can.^SM

Customer: @AmazonHelp Tried you link this is what i get why is this soo hard to fix

AmazonHelp: [USER] I'm sorry for the inconvenience! We don't have access to your account via Twitter. Please reach out to us here so we can assist you better: ^MO

Customer: @AmazonHelp Ive already sent a notice to get ny password reset 10.minutes ago a need this done now or what ever fucking restriction there is in place removed so i can get back on

Customer: @AmazonHelp Have regained access to ny account but you still have a hold on it why

AmazonHelp: [USER] I would advise to log out from any and all devices connected to your account and then log in again to see if this helps. ^BD

Customer: @AmazonHelp But why am i gwletting emails for items that are not on the order or cancelation list ???

AmazonHelp: [USER] To clarify, are you receiving e-mails for items that have been dispatched that you didn't order? Your account security is important to us, so please let us know. ^FD

Customer: @AmazonHelp I am getting them for items i ordered that you lot cancelled off

AmazonHelp: [USER] Emails sent from Amazon can't be viewed in Twitter. Please allow one of the members of our team to assist you directly by phone here: - SE

Customer: @AmazonHelp No cause my account is still on hold

AmazonHelp: [USER] When you select this link, do you see an option to ""skip sign in"": If you do not see this option, please try using a device with a full web browser, like a PC, mac, or notebook. ^JR

Customer: @AmazonHelp Again i tried to order my camera and it was cancelled fuck you amazing im taking my buisness else where FUCKING CUNTS YOU LOT",DUPLICATE_CHARGE,132,Medium,STRATIFIED,ACCOUNT_ACCESS_PROBLEM,Customer's account was placed on hold and they repeatedly could not log in or reset the password.,Hard
654356,"Customer: I’ve been ripped off so much by [USER] I’ve been charged twice (£78 total) for a game. What is my life 🙃🙃🙃🙃

Customer: [USER] @AmazonHelp

AmazonHelp: [USER] Hi. Thanks for reaching out today! I'm terribly sorry to hear about the problem you've had with Prime. Please reach out to us here: so we can look at available options. ^LL

AmazonHelp: [USER] I'm sorry for the trouble. We're here to help! Please call or chat in so we can look at available resolution options here: Keep us updated how that goes. ^SG",DUPLICATE_CHARGE,132,Medium,STRATIFIED,DUPLICATE_CHARGE,Customer reports being charged twice for the same game.,Easy
2866119,"Customer: @AmazonHelp Hey! So I was being charged for Prime on and Amazon.ca simultaneously. Turns out I paid for multiple months on both, how do I get refunded for those months?

AmazonHelp: [USER] We'd love to help! For the Prime membership on you may reach us here: For the Prime membership on Amazon.ca you may reach us here: ^JA.",PRIME_CHARGE_OR_RENEWAL,85,Rare,STRATIFIED,PRIME_CHARGE_OR_RENEWAL,Customer was charged for Prime on multiple Amazon country accounts and wants a refund.,Easy
27884,"Customer: [USER] have taken £80 out my account without my consent 🙄

AmazonHelp: [USER] This could be a Prime charge that you can cancel through your account ^KM

Customer: @AmazonHelp But I haven’t even consented to prime before I want my money back

AmazonHelp: [USER] I know this can be frustrating. After you have canceled the membership, it will automatically process a refund. ^AL

Customer: @AmazonHelp Really? Right ok how long for a refund

AmazonHelp: [USER] In most cases, refunds can take 5-7 business days. You can find more info here: ^AL",PRIME_CHARGE_OR_RENEWAL,85,Rare,STRATIFIED,UNAUTHORIZED_PAYMENT,Customer says �80 was taken from their account without their consent and wants the money refunded.,Easy
622551,"Customer: When you come home to an absolutely sodden, ruined parcel. I’m actually fuming @AmazonHelp 😡😡😡😡😡😡😡😡

AmazonHelp: [USER] I'm terribly sorry for the condition of your parcel, Kelly! We can look into the available refund/replace options and leave carrier feedback for you here: ^WJ

Customer: @AmazonHelp How can I return it-I have nothing to return it in? The box is so wet it is crumbling in my hand! I am not prepared to pay to return it when it wasn’t my fault, but incompetent delivery men!

AmazonHelp: [USER] I'm very sorry for the frustration, Kelly! I completely understand your concern. We'd like to help! When reaching out to us what options were provided to you? ^HM

Customer: @AmazonHelp Refund or replace-if I send the old one back.

Customer: @AmazonHelp Is anyone going to reply to me, and give me any more options? I would like a refund due to incompetent delivery drivers. What is the point of prime when idiots leave paper based items packaged in cardboard in torrential rain?!

AmazonHelp: [USER] I'm sorry for the delayed response, Kelly. Please contact us by phone or chat using the link ^WJ provided and we'll be happy to look into all available resolution options for you! We want to help! ^SD",RETURN_ELIGIBILITY,83,Rare,STRATIFIED,DAMAGED_DURING_DELIVERY,Customer received a parcel that was soaked and ruined because of the delivery conditions.,Easy
73460,"Customer: This is what i received, broken car steering mobile holder from [USER] @AmazonHelp [USER] Order id : 402-4901639-7214711. This was unexpected from such a big brand

AmazonHelp: [USER] Sorry to know you've received a faulty product, Prem. You can create a return request here: Also, please don't provide your order details, we consider it to be personal information. Our page is visible to the public. ^SY

Customer: @AmazonHelp This is what it saying. I just want to replace it.

AmazonHelp: [USER] As per the screenshot, the item in picture isn't eligible for return. You can refer to our return policies here : Appreciate your understanding here. ^CB

Customer: @AmazonHelp I just want to return this, pls raise my concern. Not able to do this from my end. Dont expect anything from my end. If this not done then i will make sure will not buy anymore from [USER]

AmazonHelp: [USER] We understand your concern regarding the return of your order. Kindly connect with our support team here: and we'll assist you accordingly. ^VH",RETURN_ELIGIBILITY,83,Rare,STRATIFIED,RETURN_PROBLEM,"Customer received a faulty product and wants to return it, but the item is shown as not eligible for return.",Medium
956288,"Customer: @AmazonHelp Is PRime charge for each country yu use? IE Im in canada and wanted to order something from US Amazon

AmazonHelp: [USER] 1/2 No, it's only for the country it was purchased for. Your .ca Prime won't work on Amazon .com. You can still order from

AmazonHelp: [USER] 2/2 from Amazon .com but the Prime benefits won't be available. I hope this helps! ^EZ",PRIME_BENEFIT_PROBLEM,81,Rare,STRATIFIED,PRIME_MEMBERSHIP_PROBLEM,Customer asks whether Prime benefits work across different countries/Amazon marketplaces.,Easy
693,"Customer: @AmazonHelp since when you stop giving 20% off videogame pre-orders (amazon prime members) im confused? why?

AmazonHelp: [USER] We still offer discounts on eligible physical game pre-orders. For further details on Prime benefits: ^MB",PRIME_BENEFIT_PROBLEM,81,Rare,STRATIFIED,PRIME_BENEFIT_PROBLEM,Customer asks why the Prime member discount on video-game pre-orders is no longer available.,Easy
224617,"AmazonHelp: [USER] I'm sorry, I'm unable to comprehend. Could you please be more specific? ^HN

Customer: @AmazonHelp Team as u can see the product has the price of 5200 and next to it is the delivery price of 3000 Rs. Which product has this much delivery ??

AmazonHelp: [USER] Thank you for elaborating your concern. For the seller fulfilled items, Sellers determine their own shipping charges 1/3 ^SH

AmazonHelp: [USER] for different shipping speeds. You can find seller shipping charges on the seller's profile page which is 2/3 ^SH

AmazonHelp: [USER] accessible by clicking the seller's name on the product details page. 3/3 ^SH",PRODUCT_INFORMATION,75,Rare,STRATIFIED,TAX/FEE QUESTION,Customer is questioning the unusually high delivery/shipping charge on a product.,Medium
2667982,"Customer: [USER] so flipkart cheaper then you?

AmazonHelp: [USER] However, you can always let us know about a lower price by clicking the ""tell us about a lower price"" link in the Product Details section of any product page. 2/2 ^RI

AmazonHelp: [USER] The constantly changing marketplace and our efforts to offer you the lowest price, may result in fluctuations in our prices over time. 1/2 ^RI",PRODUCT_INFORMATION,75,Rare,STRATIFIED,PRODUCT_INFORMATION,Customer is comparing Amazon's price with another retailer and asking about lower pricing.,Easy
2534495,"Customer: [USER] my husband has had his account hacked &amp; completely blocked him out.Emailed Amazon &amp; they said they have took control of his account &amp; to change password but with no joy.Is there a uk phone number to contact Amazon to sort this out?Can’t do anything as need to log in. Ta

AmazonHelp: [USER] Hi Ema- Can you ask your husband to contact us via this link: he won't be required to sign in. Thanks. ^NV",UNAUTHORIZED_ACCOUNT_ACTIVITY,65,Rare,STRATIFIED,ACCOUNT_ACCESS_PROBLEM,Customer's husband's Amazon account was hacked and they can no longer access/login to it,Easy
2909256,"Customer: @AmazonHelp My account was hacked. Someone changed the email address associated w/ my account &amp; I cannot access my account. I am a Prime member, have both Prime credit cards &amp; use streaming services. I’ve called customer service 3 times since 11/17. Still can’t access account.

AmazonHelp: [USER] I'm so sorry for the ongoing trouble with your account, Travis! I'd like to have a member of our team look into this on your behalf. Please ""skip sign in"" and send us the details here: ^FR

Customer: @AmazonHelp Thank you thank you thank you thank you!! I just submitted the info and I really appreciate your help! I just want to log into my account, use prime services, stream video, etc.!!!

AmazonHelp: [USER] You're very welcome, Travis! ^BL

Customer: @AmazonHelp HELP ME!!!!! 💁🏼‍♂️",UNAUTHORIZED_ACCOUNT_ACTIVITY,65,Rare,STRATIFIED,UNAUTHORIZED_ACCOUNT_ACTIVITY,"Customer reports that their Amazon account was hacked, the email address was changed without authorization, and they can no longer access the account.",EASY
1406110,"Customer: [USER] bug payment failed from credit card add money to amazon pay and try to complete order by amazon pay no option.

AmazonHelp: [USER] I'm sorry for the trouble you're facing with the payment. Kindly reach out to our support team here: we'll look into it and help you out. ^AP

Customer: @AmazonHelp They tried eventually i had ro ask for order cancellation. i raised it as seems to me as bug/ or enhancement needed, so reported to fix it.

AmazonHelp: [USER] Thank you very much for keeping us updated. Our team will definitely work on fixing it. ^HR",PAYMENT_FAILURE,55,Rare,STRATIFIED,PAYMENT_FAILURE,Customer reports that their credit-card payment failed while trying to add money to Amazon Pay and complete an order. The customer later describes the issue as a payment bug.,MEDIUM
138143,"Customer: [USER] Just had the worst experience with your customer service team, spoke to two different people and the second had no clue what was going on, didn't understand half of what I was saying and couldn't answer any questions or even look up the correct order. #frustrating

AmazonHelp: [USER] I'm sorry to hear this. Without divulging any personal information, could you explain the issue that you were having?^PJ

Customer: @AmazonHelp Basically I ordered 3 items as gifts for my girlfriend so I can't say what they are. The money was taken from my account for 2 of the items, but I received an email saying the payment was declined. Part 1...

Customer: @AmazonHelp Talked to the bank they said everything was approved on their end. They released the money back to my account, so I called customer care to make sure everything was ok before I attempted payment again and was met with much confusion and left very frustrated. Part 2...

Customer: @AmazonHelp Long story short the woman seemed like she had no idea what was happening. Addressed none of the issues I had, apologised numerous times for her confusion, left me very annoyed which ended with me having no idea what was going on and ending the call. Part 3.

AmazonHelp: [USER] Very sorry to hear that. Have we been able to ensure the gifts have processed for you? Have we confirmed the payment has gone through ? We certainly would like to help if possible. ^CR

Customer: @AmazonHelp I think she updated the payment, but when I asked when it would be charged to my account as nothing appears to have been charged yet, she proceeded to give me delivery date information.

AmazonHelp: [USER] Really sorry about this. I'm afraid we don't have access to account details here on Twitter. ^KM

Customer: @AmazonHelp That's ok. Just had to vent about the issue. Everything looks ok on the account from what I can see. I'll keep an eye and if I have any issues I shall contact support again. Thanks! 😀

AmazonHelp: [USER] No worries at all :) Let us know if you need anything else!^MA",PAYMENT_FAILURE,55,Rare,STRATIFIED,PAYMENT_FAILURE,"The core issue is a payment being declined even though the bank approved it. The customer also complains about poor support, but the underlying customer problem is the failed payment.",MEDIUM
977763,"Customer: @AmazonHelp [USER] why does it have to be so difficult and such a painful process trying to get a resolution? #drivingmemad

AmazonHelp: [USER] Sorry to hear this. Without sharing personal/account info, can you please advise what happened ? ^TD

Customer: @AmazonHelp Just cannot seem to resolve an issue with a return - 5 days, 12+ calls and probably 6 hours on phone later still don’t think fixed

AmazonHelp: [USER] What exactly is the issue? Are you able to elaborate? What did customer service advise? ^PK

Customer: @AmazonHelp Too difficult for telephone it seems so Twitter will be a challenge - just want someone who can actually fix it to call me from the UK

AmazonHelp: [USER] Apologies - what ti s the return issue ? What info have we supplied ? ^TD

Customer: @AmazonHelp My twitter name is my account name so look it up. I cannot go through this on Twitter - there is too much information.

Customer: @AmazonHelp All I want is for a UK based manager to call me to resolve this issue.

AmazonHelp: [USER] We can't access your account from here. Please get in touch and we'll be happy to help: ^BM

AmazonHelp: [USER] we don't have access to your account here but click here: we'll help. ^AS

Customer: @AmazonHelp Great, another non UK call centre, thanks for that, another wasted phone call.

Customer: @AmazonHelp #nothelpful

AmazonHelp: [USER] We have different call centres all over the world Matthew. ^KM

Customer: @AmazonHelp Really, I never guessed that one. Sadly you are kind of missing the point though. I would like to speak with a manager in the UK 🇬🇧

Customer: @AmazonHelp So once again fallen at the first hurdle 😤

Customer: @AmazonHelp And I still haven’t had a call I was promised by Cust Serv - should only be a few hours - 36 later, still nothing!",RETURN_PROBLEM,24,Rare,STRATIFIED,RETURN_PROBLEM,Not able to return the product,easy
2212072,"Customer: @AmazonHelp Paid through Amazon Pay. Received Delivery message even though product wasn't delivered. Wtf!

AmazonHelp: [USER] Our apologies! Missing orders can be found by following the steps mentioned here: If it doesn't help, please reach out t us here: from the order related account and we'll check this. ^YP

Customer: @AmazonHelp The product was delivered next door. Have collected from them. Pls close the complaint.

AmazonHelp: [USER] Glad to hear you got the package. Do keep us posted for any further assistance. ^AR

Customer: @AmazonHelp [USER] See this again a fake promise from amazon i got this mail yesterday amazon is a cheater website and giving fake promises everytime ! Again the said self return for my pakages but i already send my package 4time to amazon fullfillment centre but they refused to take it there .

Customer: @AmazonHelp [USER] Eventhey didnt paid me my currier charges 2200,2100,143,2200 rs

Customer: @AmazonHelp [USER] This amazon website is making fool to indians !

AmazonHelp: [USER] Sorry to know about the return issue. Please reply to the email you've received from our Social media team and we'll reach out to you. Also, please don't provide your order details, we consider it to be personal information. Our page is visible to the public.^KA",RETURN_PROBLEM,24,Rare,STRATIFIED,DELIVERED_BUT_MISSING,Customer received a delivery notification even though they initially could not find the package. The package was later found at a neighbor's address.,Medium
